Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC42,OUT010,295.71031428571433
FDO01,OUT017,2351.510485714286
FDJ02,OUT013,1696.0779428571427
FDQ04,OUT018,1142.132342857143
DRL47,OUT013,2091.8484857142857
FDZ32,OUT035,1647.2843142857146
FDC35,OUT035,3198.312971428571
FDX14,OUT045,1483.5926285714286
FDZ35,OUT013,1526.4891714285716
FDL14,OUT013,1292.1275714285714
FDO04,OUT049,1118.9244571428571
DRK11,OUT017,2062.933742857143
FDB44,OUT018,2698.8678571428572
FDZ50,OUT049,2902.9831142857142
FDI12,OUT027,2255.7304
FDU43,OUT017,4881.8358285714285
FDD58,OUT010,264.79817142857144
FDB27,OUT017,2586.537885714286
FDB04,OUT018,1210.5195142857142
NCO17,OUT013,1566.3420571428571
FDL12,OUT017,1277.289742857143
DRJ13,OUT049,3034.0505999999996
FDD57,OUT045,1954.0278857142857
FDW19,OUT035,1891.5378
DRD27,OUT018,1450.4928571428572
FDH27,OUT027,3071.3354
NCW30,OUT027,7252.654514285715
FDR40,OUT018,1497.8597714285715
FDG05,OUT013,2388.4148285714286
NCY41,OUT019,223.6136857142857
FDI38,OUT018,2404.4891428571427
FDR20,OUT046,951.142857142857
FDE09,OUT017,1485.0193428571426
FDN50,OUT019,326.90779999999995
DRF27,OUT045,2061.5070285714287
DRF51,OUT013,757.1097142857143
NCO02,OUT019,246.4411142857143
FDB51,OUT027,2486.6678857142856
FDJ50,OUT013,868.9641142857143
FDN52,OUT013,1263.7835142857143
FDX14,OUT013,1222.3136857142856
FDT27,OUT019,615.9601142857142
FDV10,OUT013,1577.660657142857
FDU33,OUT046,1514.1243142857143
FDU58,OUT046,2595.383514285714
NCP42,OUT027,4062.996942857143
FDL51,OUT027,5141.9734
DRH15,OUT027,2224.4377999999997
FDU16,OUT017,1423.6706285714286
FDW15,OUT017,2945.4991999999997
FDQ44,OUT045,1858.2477999999999
NCI06,OUT027,4442.122485714286
DRK23,OUT019,208.87097142857144
FDC28,OUT035,1448.7808
NCY17,OUT019,225.89642857142854
NCV05,OUT018,1733.8383142857144
FDM34,OUT019,309.97745714285713
DRD60,OUT027,6015.407885714286
FDT38,OUT046,1250.6577428571431
FDQ57,OUT018,2091.6582571428576
FDE59,OUT027,1625.1226857142858
NCM43,OUT046,2199.8032
DRI51,OUT049,2168.5106
NCG30,OUT017,1985.7960571428573
NCK54,OUT035,1843.7904285714285
FDQ16,OUT019,195.5549714285714
FDI36,OUT013,2345.232942857143
FDX16,OUT027,2445.3882857142853
FDA34,OUT046,3527.9790857142857
FDJ48,OUT018,2669.2873142857143
FDU47,OUT035,2786.848571428571
FDS39,OUT046,2140.642114285714
FDD11,OUT046,3407.3741714285716
FDM16,OUT027,1657.6517714285712
FDU56,OUT018,2509.685542857143
FDQ32,OUT017,2026.4098571428572
DRK35,OUT013,1139.8496
FDA58,OUT049,4687.517342857144
DRG48,OUT019,297.99305714285714
FDT59,OUT010,570.6857142857144
FDQ31,OUT019,262.3252
FDS51,OUT018,1384.3884285714284
FDW32,OUT027,2258.108257142857
FDI15,OUT027,6112.709800000001
NCV30,OUT017,1277.0995142857141
DRG25,OUT049,2728.7337428571423
FDT02,OUT013,1156.114142857143
FDO33,OUT027,3695.760685714286
FDP38,OUT035,1456.2948285714285
FDZ45,OUT035,3240.3534857142854
NCA54,OUT027,3977.0136285714284
FDU33,OUT017,1187.2165142857143
FDN58,OUT017,5229.763885714286
FDI05,OUT045,1062.331457142857
FDM57,OUT019,124.21925714285713
NCS42,OUT027,2436.732885714286
FDB57,OUT045,3809.517371428571
FDC03,OUT045,3734.9477714285713
FDZ58,OUT013,2656.2566571428574
NCK29,OUT045,1990.6468857142856
NCR53,OUT045,1367.458085714286
FDE26,OUT027,3685.3932285714286
FDU52,OUT049,2455.660628571429
FDE41,OUT027,1815.351257142857
FDU38,OUT018,2944.0724857142854
FDA52,OUT017,2917.916057142857
FDW46,OUT046,1120.1609428571428
DRI59,OUT035,3243.2069142857144
FDT38,OUT035,1062.8070285714286
FDL33,OUT018,2026.4098571428574
FDQ01,OUT027,5755.270314285714
FDJ08,OUT046,2992.5807714285716
FDQ47,OUT049,2024.1271142857145
NCZ18,OUT013,3888.557342857143
FDE29,OUT017,1054.6272000000001
FDF10,OUT027,3099.9648
FDC48,OUT049,1048.4447714285714
FDY58,OUT013,4018.5785714285716
NCX30,OUT010,696.8072571428572
FDV11,OUT013,2596.4297714285713
FDT46,OUT046,1604.7682285714286
DRD01,OUT019,232.83977142857142
FDQ11,OUT013,1770.0768571428573
NCM41,OUT017,1053.5809428571429
NCC55,OUT013,873.1491428571428
FDG45,OUT027,5271.519057142858
NCQ54,OUT049,2685.4567428571427
FDM34,OUT045,1616.0868285714284
FDD17,OUT019,558.1306285714286
FDN38,OUT027,5755.270314285715
FDB53,OUT018,1589.5499428571427
NCL06,OUT035,3119.8436857142856
NCV18,OUT019,233.4104571428571
FDX25,OUT013,3006.5625714285716
FDB39,OUT046,997.8439714285714
FDC33,OUT049,3233.505257142857
NCO14,OUT018,1340.7309714285714
FDA58,OUT027,7074.125
NCQ02,OUT017,3620.4301714285716
NCR53,OUT017,2998.5729714285712
FDN52,OUT046,1582.0359142857142
FDG26,OUT046,3411.844542857143
FDE23,OUT027,2246.3140857142857
DRI37,OUT013,1106.7498285714287
DRH37,OUT018,2859.230542857143
FDO01,OUT035,2883.6749142857147
FDK45,OUT049,1762.6579428571429
FDP23,OUT049,3172.0614285714287
FDM33,OUT035,3792.2065714285714
FDD36,OUT017,1490.0604
FDL56,OUT017,1145.0808857142858
FDT27,OUT010,708.3160857142856
FDG52,OUT017,759.9631428571429
NCL42,OUT035,3316.7302571428577
DRJ24,OUT046,2855.9966571428567
FDV38,OUT046,1094.2898571428573
FDT35,OUT045,3286.0083428571425
FDY51,OUT045,3579.0554571428574
FDC37,OUT017,1561.3961142857145
NCP43,OUT013,2341.6186000000002
FDO33,OUT045,2360.165885714286
FDW04,OUT018,1619.4158285714286
NCC31,OUT046,2789.892228571429
FDK22,OUT049,4343.488971428572
FDJ50,OUT017,1106.7498285714285
FDV13,OUT017,2132.6525142857145
DRL60,OUT017,2424.2729142857143
FDW03,OUT017,1449.161257142857
FDY27,OUT035,2948.067285714286
FDB39,OUT027,2224.4377999999997
FDU59,OUT045,2308.8992857142857
FDZ57,OUT049,1393.4242857142858
FDO21,OUT049,3909.672714285714
FDS43,OUT018,3273.833714285715
FDU28,OUT010,437.43059999999997
FDC51,OUT010,475.3812
FDW16,OUT010,247.39225714285712
FDP32,OUT010,307.3142571428571
FDB60,OUT019,302.65365714285707
NCQ30,OUT046,2195.9986285714285
FDD26,OUT049,2703.3382285714283
FDI44,OUT045,1323.7055142857141
DRH23,OUT046,1739.2598285714287
FDO44,OUT046,1560.3498571428572
FDG04,OUT046,3880.3775142857144
FDM32,OUT027,3398.623657142857
FDM09,OUT013,2510.256228571428
FDZ47,OUT013,1842.7441714285717
FDM40,OUT027,3758.345885714286
FDY48,OUT017,1392.0926857142858
NCM30,OUT045,1330.2684000000002
FDX36,OUT010,241.97074285714285
DRF03,OUT017,949.4308000000001
FDN51,OUT049,3111.2834000000003
FDM57,OUT049,964.0784
FDB35,OUT049,1801.6548
FDY13,OUT027,2678.9889714285714
FDA37,OUT017,2224.3426857142854
NCX53,OUT017,2038.204028571429
FDD59,OUT018,1910.5606571428575
FDX10,OUT019,124.21925714285715
FDC03,OUT018,2085.475828571429
FDW43,OUT035,2536.0322000000006
FDW10,OUT046,2052.946742857143
FDY14,OUT027,5993.626714285715
FDV43,OUT045,523.8894857142857
FDO40,OUT013,2299.9585428571427
FDP46,OUT027,3304.270285714286
NCE43,OUT019,236.83457142857145
FDD05,OUT035,1380.6789714285715
FDJ60,OUT010,249.77011428571427
DRE27,OUT018,1480.1685142857145
FDO11,OUT035,3111.3785142857146
DRG11,OUT027,2271.1389142857142
FDK33,OUT010,542.0563142857143
DRM23,OUT045,2700.579914285714
FDJ02,OUT027,3850.9872000000005
NCZ05,OUT045,1464.4746571428573
NCL30,OUT013,1804.1277714285716
FDZ19,OUT018,2750.705142857143
FDM45,OUT049,1647.950114285714
FDO36,OUT046,2908.785085714286
NCK31,OUT045,1515.7412571428572
DRJ37,OUT045,2485.0509428571427
FDP24,OUT018,1185.7898000000002
FDF46,OUT013,1437.2719714285715
FDX46,OUT019,91.30971428571429
NCL18,OUT045,2572.4609714285716
FDJ26,OUT013,2449.6684285714286
FDJ07,OUT045,1730.6995428571427
FDY15,OUT013,2109.9202
DRG01,OUT045,977.2992857142857
FDF58,OUT045,1139.6593714285714
FDZ14,OUT019,333.8511428571428
FDP31,OUT049,2304.904485714286
FDH45,OUT013,1239.5293714285713
FDA09,OUT010,286.3891142857143
FDW31,OUT035,2108.6837142857144
FDA57,OUT046,2060.1754285714283
NCE55,OUT035,2394.5021428571426
FDC17,OUT019,394.2487142857143
FDC59,OUT013,1154.6874285714284
FDA22,OUT013,2285.5962857142854
FDK52,OUT035,3328.429314285714
NCM26,OUT046,1831.9011428571428
NCT53,OUT035,2622.8715428571427
FDW45,OUT018,2024.2222285714286
NCI18,OUT035,3515.614228571428
FDE38,OUT018,2585.491628571429
FDF08,OUT019,262.3252
FDY58,OUT010,499.6353428571429
FDF58,OUT019,350.8766
FDX39,OUT017,4131.003657142857
FDB44,OUT049,2839.6369999999997
FDF28,OUT013,2124.472685714286
FDE39,OUT013,1796.3284
FDT37,OUT018,2700.4847999999997
FDZ45,OUT017,3020.1639142857143
FDO40,OUT035,1770.8377714285712
FDM57,OUT027,2456.3264285714286
DRG36,OUT017,3751.5927714285717
FDY36,OUT010,160.83825714285715
DRL60,OUT027,3821.4066571428566
FDS25,OUT019,350.4010285714286
DRF49,OUT027,2703.6235714285717
FDP16,OUT045,4670.111428571428
FDS60,OUT049,2036.2066285714286
FDU15,OUT027,2042.2939428571428
FDK43,OUT046,2235.7563999999998
FDN25,OUT046,1274.8167714285717
FDE53,OUT049,1504.327542857143
FDB22,OUT013,1716.6226285714285
FDE39,OUT017,2159.9503142857143
FDX35,OUT035,3271.5509714285718
NCG54,OUT049,3768.998685714286
FDH27,OUT035,2048.3812571428575
NCK42,OUT013,4119.019257142857
FDS25,OUT049,2166.5132
FDI10,OUT018,2553.5332285714285
FDU35,OUT035,2784.946285714286
FDI04,OUT017,3152.6581142857144
DRK23,OUT035,3349.925142857143
FDB53,OUT019,388.0662857142857
FDY02,OUT049,3371.230742857143
FDM60,OUT035,754.9220857142857
NCJ31,OUT010,422.4025428571429
DRP35,OUT017,2427.126342857143
NCQ30,OUT018,2222.8208571428577
DRL11,OUT010,326.3371142857142
FDU01,OUT013,1706.2551714285712
FDR39,OUT035,2847.055914285714
FDO08,OUT046,2927.3323714285716
FDC02,OUT045,3658.0954285714283
NCZ29,OUT035,2297.961142857143
FDF29,OUT010,307.59959999999995
FDZ23,OUT017,2944.548057142857
NCU53,OUT018,1684.854457142857
NCW30,OUT013,4119.019257142857
NCM26,OUT027,3311.7843142857137
FDV50,OUT027,3109.4762285714282
FDW15,OUT049,3008.2746285714284
FDI35,OUT027,5885.101314285714
FDO11,OUT017,4397.133428571427
FDN48,OUT046,1700.1678571428567
NCA17,OUT049,2900.0345714285713
NCN54,OUT013,965.41
FDP22,OUT013,646.1113428571429
NCB54,OUT035,2103.7377714285717
FDD08,OUT045,664.5635142857143
DRM48,OUT010,276.9728
FDG41,OUT027,3100.6306
FDE44,OUT027,2589.2010857142855
FDE26,OUT035,1857.6771142857142
NCS38,OUT013,1774.5472285714288
NCJ54,OUT018,2810.2466857142863
FDI40,OUT019,164.16725714285715
FDN45,OUT018,3248.533314285714
FDU43,OUT046,2647.2208
FDI04,OUT010,352.1130857142857
NCC07,OUT018,1602.3903714285716
NCC07,OUT019,355.5371999999999
NCD18,OUT045,3447.417285714285
FDU55,OUT035,3586.1890285714285
FDX59,OUT035,1974.4774571428572
FDR52,OUT049,3433.150142857143
NCP17,OUT013,1524.1113142857141
FDQ32,OUT045,2405.5353999999998
NCT17,OUT049,2600.4245714285717
FDO10,OUT049,1107.7960857142857
FDE32,OUT049,1318.4742285714285
FDN44,OUT045,2394.4070285714283
FDH02,OUT035,2025.078257142857
FDK60,OUT013,1469.5157142857145
FDS24,OUT019,357.7248285714286
FDL03,OUT010,578.2948571428572
FDB46,OUT027,3765.289228571429
FDO48,OUT049,3504.961428571429
FDZ39,OUT049,2594.812828571429
FDT02,OUT027,1825.1480285714283
FDC50,OUT013,2037.8235714285715
FDP39,OUT035,1683.903314285714
DRG15,OUT018,1230.113057142857
FDP10,OUT018,1899.3371714285715
FDF53,OUT027,4310.579428571428
FDN34,OUT045,3337.370057142857
FDK02,OUT045,1872.4198285714285
FDC23,OUT045,3002.853114285714
FDJ10,OUT019,279.35065714285713
FDE53,OUT035,1542.087914285714
FDR25,OUT035,3008.4648571428575
FDW50,OUT046,2216.2579714285716
FDS09,OUT049,1106.1791428571428
FDW49,OUT010,348.87919999999997
FDU51,OUT046,2462.223514285714
FDF28,OUT018,1186.3604857142855
NCY30,OUT018,2333.724114285714
FDD44,OUT045,5745.378428571429
FDX09,OUT017,3038.616085714286
NCF30,OUT013,1921.6890285714287
FDZ50,OUT019,425.1608571428572
FDW37,OUT013,1412.1618
FDD11,OUT049,2759.836114285714
DRH39,OUT018,872.5784571428572
FDA36,OUT049,2341.9039428571427
NCG43,OUT049,1679.8134000000002
FDF02,OUT035,1956.6910857142855
FDP57,OUT027,2757.3631428571425
NCE42,OUT017,2979.169657142857
NCR38,OUT027,3547.2872857142856
FDP03,OUT019,462.3505428571429
FDO51,OUT035,1777.1153142857142
NCQ42,OUT046,1931.5809142857142
NCM41,OUT046,2161.0916857142856
FDH48,OUT027,2063.4093142857146
DRF60,OUT046,2540.2172285714287
FDJ27,OUT035,1782.1563714285714
FDQ14,OUT013,2697.8215999999998
FDN27,OUT017,2055.3246
NCQ02,OUT046,2772.5814285714287
FDJ33,OUT049,1693.4147428571428
FDP07,OUT027,5169.937
DRE01,OUT049,3400.4308285714287
FDU36,OUT045,1537.7126571428573
FDL28,OUT017,3456.738485714286
NCX53,OUT046,2405.250057142857
FDZ39,OUT013,1864.4302285714289
NCP42,OUT013,2943.5017999999995
FDJ14,OUT035,1942.1386
FDK04,OUT049,981.2940857142856
NCC19,OUT017,2177.546457142857
FDS09,OUT018,1288.5132285714285
FDZ02,OUT046,1216.9872857142857
FDD35,OUT018,2034.114114285714
NCY42,OUT017,1837.893342857143
FDB05,OUT045,2993.0563428571427
FDF20,OUT035,3039.5672285714286
NCO41,OUT018,1251.3235428571427
FDC40,OUT027,2580.260342857143
FDV58,OUT045,3387.4952857142857
FDZ57,OUT045,2034.6847999999998
DRM35,OUT046,2149.3926285714283
DRN36,OUT018,1049.7763714285713
FDQ13,OUT046,1762.5628285714286
DRO35,OUT010,321.9618571428571
NCD43,OUT035,1833.898542857143
FDA51,OUT018,1362.3219142857145
NCX17,OUT027,5753.463142857144
NCZ17,OUT049,1052.249342857143
FDR11,OUT027,4212.231257142857
FDW34,OUT049,4343.488971428571
FDN50,OUT017,2159.8552
FDS09,OUT046,1341.0163142857143
FDS48,OUT018,1549.2214857142856
FDL44,OUT049,3004.7553999999996
DRF48,OUT018,2371.6747142857143
FDA14,OUT018,2692.400085714286
NCD30,OUT049,2223.867114285714
FDI16,OUT017,919.0893428571428
NCG06,OUT035,2926.8568
DRZ24,OUT035,1742.3034857142852
NCS17,OUT045,1651.7546857142859
FDB37,OUT045,3736.5647142857147
FDE10,OUT035,2203.7028857142855
FDC57,OUT045,3566.500371428571
FDM12,OUT018,2884.5309428571427
FDE24,OUT049,2016.8033142857146
FDW22,OUT045,3711.549657142857
DRD01,OUT027,3036.143114285714
NCZ18,OUT027,4315.240028571428
FDN49,OUT045,2007.2918857142856
FDR22,OUT035,1580.7043142857142
FDV08,OUT019,229.8912285714286
FDY39,OUT046,1952.6962857142855
FDV36,OUT049,1988.9348285714284
FDO60,OUT045,1425.7631428571426
FDU04,OUT027,2553.057657142857
FDR20,OUT027,2419.3269714285716
FDW19,OUT019,321.2009428571428
FDU40,OUT049,2842.3002
FDK15,OUT045,1783.202628571429
DRF15,OUT035,1553.5967428571428
FDQ25,OUT017,2731.492057142857
FDI48,OUT019,275.92654285714286
FDS49,OUT046,1404.9331142857143
FDV22,OUT046,2170.0324285714287
NCV42,OUT046,2098.4113714285713
FDX26,OUT046,3310.072257142857
FDI33,OUT018,1830.3793142857141
FDZ14,OUT049,1868.1396857142859
FDG10,OUT013,1431.4699999999998
FDM38,OUT018,1192.1624571428572
FDG26,OUT027,5671.189285714287
FDH46,OUT035,1420.912314285714
FDN13,OUT018,1267.968542857143
FDU57,OUT035,2435.0208285714284
NCI06,OUT046,3215.2433142857144
FDM38,OUT045,1600.3929714285716
NCG42,OUT010,247.58248571428572
FDL39,OUT045,2546.304542857143
FDT31,OUT019,410.3230285714286
FDV59,OUT013,2544.212028571429
FDB49,OUT035,1799.7525142857144
FDD58,OUT049,1644.1455428571428
DRN59,OUT046,1793.2847428571426
FDX48,OUT049,2615.5477428571426
FDQ11,OUT049,2223.8671142857143
FDY12,OUT049,1194.9207714285715
FDQ11,OUT045,3864.778771428571
DRI11,OUT017,2146.9196571428574
FDY32,OUT027,4779.207514285715
FDS51,OUT045,970.1657142857142
FDR19,OUT010,197.9328285714286
DRB13,OUT018,1949.6526285714285
FDS21,OUT035,1687.8029999999999
FDQ40,OUT045,2612.028514285714
NCE55,OUT013,3216.8602571428573
FDX43,OUT027,4703.686771428571
FDS12,OUT049,1406.0744857142856
DRK01,OUT027,2199.8983142857146
FDN25,OUT017,3029.1997714285712
FDB60,OUT046,3253.954828571429
FDQ13,OUT017,1367.7434285714285
DRK13,OUT045,1883.1677428571431
DRF25,OUT018,883.7068285714286
NCD42,OUT019,225.89642857142854
FDW25,OUT045,1932.1516000000004
NCV29,OUT027,4754.953371428572
NCK42,OUT035,3127.072371428571
DRJ13,OUT027,3422.212
DRD15,OUT017,3443.2322571428567
FDM27,OUT045,2659.2052
FDZ50,OUT018,2420.9439142857145
FDC04,OUT046,3437.0498285714284
FDF50,OUT049,2515.2972857142854
FDP15,OUT045,3871.6270000000004
FDK46,OUT035,3216.6700285714287
FDZ56,OUT018,2287.974142857143
FDY60,OUT049,2750.4197999999997
FDB10,OUT035,4076.0276000000003
FDR57,OUT045,2651.500942857143
FDU58,OUT049,2692.019628571429
FDH02,OUT046,1588.313457142857
FDP48,OUT013,3268.3170857142854
FDI46,OUT035,3906.9144000000006
FDW56,OUT013,3357.8196285714284
NCM19,OUT010,420.02468571428574
FDS50,OUT027,5768.776542857143
FDK24,OUT013,1015.6303428571428
FDO36,OUT017,2557.623142857143
FDK45,OUT027,3129.4502285714284
NCL05,OUT045,1046.0669142857143
FDL32,OUT018,1650.7084285714286
FDA28,OUT049,2401.0650285714287
FDY36,OUT018,1221.8381142857143
FDP32,OUT018,2496.940228571428
FDL50,OUT046,2114.3905714285715
DRC24,OUT049,2293.110314285714
NCS18,OUT017,2633.3341142857143
FDD16,OUT017,1068.8943428571426
NCV18,OUT013,1980.8501142857144
FDX07,OUT046,2684.4104857142856
NCZ05,OUT027,2525.569628571429
NCI31,OUT013,1732.8871714285717
FDK14,OUT049,985.1937714285716
NCR06,OUT045,922.0378857142857
NCF54,OUT049,2609.5555428571433
DRG23,OUT010,246.44111428571426
FDD53,OUT046,1079.3569142857143
NCM31,OUT027,3311.784314285714
FDT16,OUT017,3571.731657142858
FDR40,OUT035,1091.3413142857141
DRG25,OUT017,2513.109657142857
FDT10,OUT035,1111.4104285714286
FDY32,OUT013,2862.1790857142855
FDN50,OUT035,1775.8788285714286
FDZ35,OUT019,219.1433142857143
NCP54,OUT045,1828.3819142857142
NCD07,OUT035,1666.116942857143
FDS02,OUT018,2232.712742857143
DRN59,OUT018,1607.7167714285713
DRB24,OUT013,3238.6414285714286
FDP37,OUT027,5340.286685714285
DRB01,OUT018,2387.6539142857146
FDR47,OUT046,2869.502885714286
NCM31,OUT010,420.02468571428574
NCF06,OUT027,7252.654514285715
NCV17,OUT027,3793.6332857142856
FDS10,OUT049,2035.9212857142861
FDN52,OUT035,1217.1775142857143
FDZ48,OUT013,1877.270657142857
FDJ48,OUT049,2867.981057142857
DRB13,OUT027,4740.305771428571
FDV59,OUT017,3487.7457428571424
FDL32,OUT035,1299.8318285714286
FDZ12,OUT035,1347.0085142857145
NCR06,OUT027,2542.6902000000005
FDP51,OUT017,1808.2176857142858
FDY22,OUT013,2706.572114285714
FDZ38,OUT049,2216.9237714285714
NCO54,OUT035,1377.1597428571426
FDR23,OUT035,3275.1653142857144
FDM38,OUT049,2133.9841142857144
FDS25,OUT013,1542.4683714285713
FDZ22,OUT013,1789.0046
FDZ20,OUT019,455.5023142857143
FDD45,OUT010,276.11677142857144
FDN03,OUT049,3433.7208285714287
NCW30,OUT046,2261.7226
FDY24,OUT027,2255.7304
FDJ26,OUT019,440.2840285714286
FDM15,OUT049,2983.2595714285717
NCW54,OUT027,1729.2728285714286
FDA23,OUT045,1753.8123142857144
FDA39,OUT019,327.0980285714286
FDZ12,OUT017,2746.425
NCB42,OUT046,1650.6133142857143
FDL16,OUT046,1166.5767142857144
FDO24,OUT019,307.6947142857143
NCP42,OUT046,2652.927657142857
FDR19,OUT018,2950.0646857142856
DRL01,OUT045,2802.7326571428566
FDV37,OUT046,3510.858514285714
FDI41,OUT010,294.94939999999997
FDF58,OUT049,1782.1563714285712
NCF43,OUT018,2381.186142857143
FDN02,OUT049,2411.052028571428
NCP41,OUT035,2603.5633428571427
NCY17,OUT027,1121.6827714285716
FDL58,OUT027,5425.223742857143
NCA30,OUT027,4346.627742857143
FDE46,OUT018,2748.707742857143
FDY38,OUT035,3707.0792857142856
NCH29,OUT027,2784.851171428571
FDO20,OUT045,4411.400571428571
FDP44,OUT018,1477.2199714285712
FDM02,OUT027,3064.772514285714
FDJ14,OUT027,2767.0648
FDH04,OUT010,263.6568
DRK23,OUT046,2587.2036857142857
NCW05,OUT046,2445.8638571428573
FDF12,OUT049,2299.3878571428572
FDL51,OUT019,400.14579999999995
FDN03,OUT018,2261.627485714286
DRJ37,OUT049,2937.9851714285714
FDM12,OUT019,484.9877428571429
FDA16,OUT045,3003.3286857142853
NCB07,OUT017,3293.7126
NCI17,OUT019,268.0320571428571
FDR51,OUT046,2067.404114285714
FDJ55,OUT045,3610.3480571428568
NCZ17,OUT013,930.1225999999999
FDU25,OUT013,1140.800742857143
NCG18,OUT045,2137.9789142857144
DRM11,OUT017,2815.763314285715
FDH16,OUT035,1269.8708285714288
FDZ04,OUT018,914.1433999999999
NCX53,OUT035,2256.301085714286
FDX38,OUT027,2518.6262857142856
FDX09,OUT046,3017.3104857142857
NCW05,OUT018,1515.1705714285715
NCS41,OUT017,2815.953542857143
FDI26,OUT046,2623.4422285714286
NCZ41,OUT027,3139.627457142857
NCK06,OUT046,2522.335742857143
FDX23,OUT027,1980.1843142857142
NCA42,OUT046,2688.880857142857
FDC20,OUT049,959.7982571428572
DRC49,OUT018,1448.5905714285716
FDX01,OUT013,1197.8693142857144
FDC08,OUT045,3608.540885714286
FDC02,OUT017,3694.809542857143
FDK10,OUT045,2539.6465428571432
DRC24,OUT013,2576.455771428572
FDW16,OUT019,171.68128571428574
NCU06,OUT018,4506.134400000001
DRA59,OUT045,2386.1320857142855
FDR24,OUT019,357.7248285714286
DRL35,OUT018,1607.7167714285713
FDA49,OUT013,1962.3028285714286
NCC55,OUT046,1273.7705142857142
DRD24,OUT019,298.8490857142857
NCE55,OUT049,3571.5414285714287
FDT33,OUT045,3069.1477714285716
NCT53,OUT013,1489.7750571428571
FDS26,OUT046,3521.2259714285715
FDL22,OUT018,1830.3793142857141
FDP44,OUT017,1449.4466
FDC52,OUT018,2219.8723142857148
FDI53,OUT010,428.96542857142856
FDZ23,OUT046,3231.5078571428576
NCT18,OUT013,2258.0131428571426
FDR13,OUT046,2616.213542857143
FDB09,OUT010,344.4088285714286
FDZ60,OUT013,1596.4932857142855
FDB11,OUT046,4068.513571428571
FDC10,OUT018,1822.0092571428572
FDW56,OUT035,2747.946828571429
FDK14,OUT027,2589.962
DRE27,OUT027,2670.1433428571427
FDA38,OUT017,3105.100971428571
FDT11,OUT045,3112.9003428571427
FDP15,OUT035,3496.4962571428573
FDV27,OUT035,1777.1153142857142
FDS36,OUT027,3481.8486571428575
FDY40,OUT027,1440.6960857142856
NCF19,OUT049,1332.9316
FDF53,OUT045,3155.7017714285716
FDS14,OUT027,4055.863371428571
FDE56,OUT046,1009.733257142857
FDZ19,OUT035,2718.5565142857145
FDZ46,OUT013,1634.3487714285714
FDR16,OUT046,3404.0451714285723
FDG29,OUT018,1025.4271142857144
NCE30,OUT017,2720.6490285714285
FDZ40,OUT046,1045.4011142857144
FDG58,OUT018,1955.8350571428575
DRH03,OUT013,1157.4457428571427
FDZ47,OUT045,1391.0464285714286
FDV04,OUT018,2222.915971428571
FDZ10,OUT018,1898.0055714285713
FDG46,OUT017,1546.0827142857142
NCF07,OUT045,1335.2143428571428
FDY44,OUT035,2232.1420571428575
FDB21,OUT013,2412.2885142857144
FDS20,OUT035,2269.5219714285713
FDS49,OUT049,1202.720142857143
FDX55,OUT027,6291.714885714285
NCQ02,OUT018,2501.6008285714283
FDR25,OUT013,2436.352428571429
DRG39,OUT045,1213.8485142857146
FDB46,OUT046,2383.468885714286
NCC30,OUT018,2531.1813714285713
FDE58,OUT035,2494.7526
FDC05,OUT019,450.6514857142857
FDY15,OUT046,2202.6566285714284
FDG14,OUT046,2616.213542857143
FDL08,OUT049,3050.0298
FDQ47,OUT013,1620.4620857142859
FDN12,OUT035,1337.8775428571428
FDW10,OUT013,3048.5079714285716
FDD02,OUT035,1696.8388571428573
FDX35,OUT010,440.1889142857143
FDT35,OUT046,2472.4958571428574
DRN47,OUT019,251.6724
FDB11,OUT010,735.1383142857143
FDN20,OUT045,3193.6523714285718
FDB59,OUT035,3575.155771428571
FDJ58,OUT045,3278.8747714285714
FDU60,OUT046,2608.128828571429
FDS03,OUT049,1218.4140000000002
FDU40,OUT019,496.6868
DRH15,OUT049,1014.8694285714288
FDD04,OUT027,3766.906171428571
FDQ01,OUT046,3548.0481999999997
FDF28,OUT035,2060.270542857143
FDD22,OUT010,361.7196285714286
FDY19,OUT046,1419.580714285714
FDN33,OUT035,1674.1065428571426
FDV36,OUT035,2329.919542857143
FDW01,OUT010,301.8927428571428
FDJ28,OUT049,3389.3024571428573
FDB17,OUT035,3020.8297142857145
FDM40,OUT049,1644.4308857142858
FDV46,OUT045,2218.3504857142857
FDQ44,OUT049,2375.8597428571425
NCD42,OUT046,1814.8756857142855
DRH37,OUT046,2477.156457142857
FDR10,OUT018,2397.640914285714
NCD06,OUT027,1729.2728285714288
FDI53,OUT046,2441.869057142857
FDG16,OUT035,3899.305257142857
DRB25,OUT046,1522.0188
FDY09,OUT046,2303.8582285714288
FDX48,OUT045,3483.5607142857143
FDC03,OUT010,517.3266
FDT47,OUT035,2612.8845428571426
FDW44,OUT027,4332.931285714285
FDT24,OUT017,762.0556571428571
FDT12,OUT019,484.9877428571429
NCS38,OUT035,1666.116942857143
FDO39,OUT035,3050.5053714285714
FDA13,OUT046,1561.8716857142856
FDO48,OUT035,3310.833171428572
DRJ01,OUT017,2036.8724285714286
FDD53,OUT018,1025.4271142857144
NCT05,OUT049,3059.921685714286
FDQ51,OUT045,969.5950285714285
FDU60,OUT013,2497.7011428571427
FDC59,OUT046,1615.8014857142857
FDP36,OUT035,738.6575428571429
NCM19,OUT017,1987.413
FDL16,OUT035,1326.7491714285716
FDE50,OUT018,1435.9403714285716
NCR18,OUT013,974.6360857142857
